Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Outdoor Air Drybulb Temperature [C](Monthly),Environment:Site Outdoor Air Wetbulb Temperature [C](Hourly),MEETING:Zone Air Temperature [C](Hourly),MEETING:Zone Air Relative Humidity [%](Hourly),RDC:Zone Air Temperature [C](Hourly),RDC:Zone Air Relative Humidity [%](Hourly),RPLUS1:Zone Air Temperature [C](Hourly),RPLUS1:Zone Air Relative Humidity [%](Hourly),SS:Zone Air Temperature [C](Hourly),SS:Zone Air Relative Humidity [%](Hourly),HEATING SCHEDULE:Schedule Value [](Hourly),HIGH TEMP RADIANT SETPOINT:Schedule Value [](Hourly),MEETING THERMOSTAT SCHEDULE:Schedule Value [](Hourly),RDC THERMOSTAT SCHEDULE:Schedule Value [](Hourly),RPLUS1 THERMOSTAT SCHEDULE:Schedule Value [](Hourly),ALWAYS ON DISCRETE:Schedule Value [](Hourly),ALWAYS OFF DISCRETE:Schedule Value [](Hourly),ALWAYS ON CONTINUOUS:Schedule Value [](Hourly),ALWAYS ON:Schedule Value [](Hourly),COOLING SCHEDULE:Schedule Value [](Hourly),MEETING HIGH TEMP RADIANT:Zone Radiant HVAC Heating Rate [W](Hourly),MEETING HIGH TEMP RADIANT:Zone Radiant HVAC Heating Energy [J](Hourly),RDC HIGH TEMP RADIANT:Zone Radiant HVAC Heating Rate [W](Hourly),RDC HIGH TEMP RADIANT:Zone Radiant HVAC Heating Energy [J](Hourly),RPLUS1 HIGH TEMP RADIANT:Zone Radiant HVAC Heating Rate [W](Hourly),RPLUS1 HIGH TEMP RADIANT:Zone Radiant HVAC Heating Energy [J](Hourly),NaturalGas:Facility [J](TimeStep) 
 12/28  10:00:00,1.7,,1.455404606149623,21.317349669891684,32.68136537952804,20.986661101689414,33.35172111877199,21.430473396402625,32.45557122351126,15.771247533793122,46.26034731293905,20.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,5446.699296746045,19608117.468285758,21100.029149648675,75960104.93873522,18758.469196939233,67530489.10898124,181220790.5733358 
 12/28  11:00:00,0.6,,0.18679321113929576,21.346153455848388,32.00061708555341,20.953874621097043,32.77837404181463,21.46485296869148,31.76723781143339,15.769101324372448,45.37981023394714,20.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,4856.835170709276,17484606.614553396,19447.097854701264,70009552.27692455,16499.58740504443,59398514.65815994,163214081.72181988 
 12/28  12:00:00,0.4,,-0.03660674666376718,21.27188617782481,32.14442483448408,20.95225450445944,32.78164240842449,21.373636432712008,31.9445659121159,15.7646258455615,45.3928140175701,20.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,4371.616198756535,15737818.315523526,17014.379030441953,61251764.509591036,13891.571719158434,50009658.18897036,141110267.79342768 
 12/28  13:00:00,0.3,,-0.18382825641131537,21.27300543024051,32.75261476522607,20.92573084309094,33.45530261449006,21.354817578220892,32.58604064048606,15.758987168385236,46.2668086689719,20.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,3792.896848549185,13654428.654777065,15079.90534587926,54287659.24516533,11430.994027446375,41151578.49880695,121215184.88749927 
 12/28  14:00:00,0.2,,-0.2218675084020941,21.153257382427253,32.37934412806112,20.903915791871107,32.879244119565556,21.27145629264802,32.14527214609614,15.752486264148551,45.42810658296233,20.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,3561.1841596320596,12820262.974675413,14009.5822902143,50434496.24477148,10467.338708444388,37682419.35039979,112152420.63316299 
 12/28  15:00:00,0.5,,0.08869674994913665,21.215423542995495,32.26712893737279,20.88403783194168,32.92423280418966,21.276406727510835,32.140762283812364,15.746918570619666,45.450841040507584,20.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,3124.7259416079532,11249013.389788633,13106.050562738359,47181782.02585809,9330.636861729428,33590292.702225946,102245653.46430297 
 12/28  16:00:00,0.2,,-0.2764983949480963,21.041435217540936,33.193023497528934,20.81532436293635,33.65783961405952,21.02591851023377,33.22468851406917,15.73963645453984,46.28912653757083,20.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,3045.7308285116483,10964630.982641933,12933.217575158133,46559583.27056928,8553.736055836778,30793449.8010124,98130737.83802623 
 12/28  17:00:00,0.8,,0.3830888096856614,20.87848112609493,32.93545534851208,20.85923162271133,32.9744890131774,21.074142592227638,32.541642575244744,15.734459180076126,45.48711461252768,20.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,3068.7925657303517,11047653.236629266,13851.23755140512,49864455.18505843,10851.863988014149,39066710.35685094,111087576.42059848 
 12/28  18:00:00,2.0,,1.5603611781179214,17.68131437404466,40.277229467163366,18.759816560953993,37.60229634971264,18.549873291106525,38.13304761748789,15.735456986472693,45.47766639744134,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 12/28  19:00:00,1.1,,0.8617075112613184,16.98936486587484,42.774187279897006,18.214104438923023,39.59272746076765,18.14425811465354,39.76607209725122,15.732897159754742,46.33855157616242,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 12/28  20:00:00,1.0,,0.5792617429185843,16.34253462427963,43.74324598269338,17.85794216994892,39.737734416744566,17.699055287058876,40.13822534328007,15.730971564334983,45.4841859809558,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 12/28  21:00:00,0.0,,-0.4666668612903299,15.800168037003836,45.27683863089526,17.54449584804435,40.52452435121647,17.296899216754774,41.16366721956393,15.724098004367768,45.497196644681054,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 12/28  22:00:00,-1.0,,-1.3293977670195074,15.330095550744835,47.55108221380268,17.244968988832593,42.08568956386816,16.944253784055114,42.895357163316646,15.712441428449562,46.39835792902703,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 12/28  23:00:00,1.3,,0.7555861921493715,15.843818987989618,45.8423424213229,17.64221727730625,40.89206099284622,16.93934749982635,42.74948705788572,15.728459710787172,46.179215056199304,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 12/28  24:00:00,3.7,,2.890948535890491,15.891615854708375,45.53021964331078,17.753134678624487,40.454780656125486,16.84042511265395,42.85919020611782,15.735824336581265,45.98640905121592,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 12/29  01:00:00,-1.6,,-1.91987325308661,15.405867597975725,47.271282574301935,17.33744378180704,41.79716735224439,16.42137863306355,44.298863415435704,15.723433117863873,46.31660543121701,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 12/29  02:00:00,-1.5,,-1.9294357673039464,15.106717230299491,48.18316481595252,17.053188676545872,42.55109022915151,16.054256355540847,45.34348349523475,15.709753597481761,46.353453603658686,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 12/29  03:00:00,-1.5,,-2.037779935749877,14.916626474156597,48.77214077576299,16.917137900513165,42.91584585759571,15.804016670835082,46.070369067849526,15.70050794524604,46.37669509332522,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 12/29  04:00:00,-1.4,,-2.1045860142467228,14.718942225395196,49.393458133349874,16.783365055922587,43.2778857428087,15.563359193870367,46.78184990715593,15.691216227285924,46.400086921157666,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 12/29  05:00:00,-2.0,,-2.4230128277951897,14.451854224671221,49.364546634050384,16.573717091675643,43.08283905140561,15.274087927795685,46.81582571225631,15.679561133314177,45.61356546095606,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 12/29  06:00:00,-2.0,,-2.798009746206795,14.187648616562408,50.216274288847764,16.357574054209326,43.67981808793928,14.98464354662505,47.69580312434052,15.667550150793533,45.64867594850329,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 12/29  07:00:00,-2.8,,-3.7626262941441775,13.94906374618222,51.89203554589168,16.16881269411527,44.98239024124129,14.698992000156323,49.43263228272004,15.654840398869995,46.485327074768776,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 12/29  08:00:00,-3.0,,-4.168798300256578,20.972403605450005,33.053864008661286,20.385338544577785,34.064587741282345,20.82135578922399,33.32081185854848,15.645713029572338,45.706011959802396,20.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,7102.834414176895,25570203.891036827,27623.340991858044,99444027.57068901,30331.885130360824,109194786.469299,260232242.14558312 
 12/29  09:00:00,-3.0,,-4.168798300256578,21.159146217667743,32.34850966304095,20.979373248631234,32.70513119811749,21.41314556043286,31.8493696001932,15.633755411896367,45.741048119935535,20.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,6494.830851912681,23381391.066885654,25382.49314022826,91376975.30482174,25762.17384627415,92743825.84658694,230557991.35366035 
 12/29  10:00:00,-3.4,,-4.431616847544154,21.081642786979096,33.07135987504301,21.043032814383807,33.14990221366344,21.212937487623936,32.805832138339966,15.624244716845297,46.57655421272951,20.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,5328.947749548949,19184211.898376215,17407.997879669925,62668792.36681173,16624.302920600498,59847490.51416179,157444994.1992775 
 12/29  11:00:00,-3.0,,-4.480800386786286,21.21995540656923,32.22311219026161,20.913714970857182,32.83510856544854,21.091506950370707,32.47822960771448,15.620757985457818,45.77916347260263,20.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,4184.295856466444,15063465.083279198,8886.713953170227,31992170.231412817,9114.762929045342,32813146.544563234,88743090.95472805 
 12/29  12:00:00,-2.0,,-3.5618376622332475,21.06579475823045,32.534253024764716,20.890277574788445,32.88721655099306,21.12389170885341,32.418361233022914,15.624475068259637,45.77484691481411,20.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,2914.0088056268987,10490431.700256836,6354.084380300233,22874703.769080836,5850.126832634421,21060456.597483914,60472880.0742462 
 12/29  13:00:00,-1.5,,-3.143604592788837,21.054997613626462,33.10612616274348,20.946727465296494,33.327187610987615,20.945956375809335,33.328766860444134,15.633105257128165,46.522833339247896,20.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,2115.93624448392,7617370.480142111,3753.0277250037834,13510899.81001362,2146.8918539246833,7728810.67412886,32063423.293649543 
 12/29  14:00:00,-1.0,,-2.6445473596694753,20.86152982562678,32.95051829061861,20.932294657728168,32.80738893460223,20.929165563066714,32.81370290200822,15.643318775333814,45.726655001119255,20.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,1329.0551446052477,4784598.520578892,1898.4726425682534,6834501.513245712,1492.7738694753436,5373985.930111237,18881206.626595378 
 12/29  15:00:00,-1.0,,-2.2392809475700215,20.95399691982143,32.7636328942899,20.936844749919516,32.79821004539616,20.99284664412325,32.68546968783206,15.652392525991555,45.700076616369486,20.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,1100.4365041132182,3961571.4148075855,1655.8137438138153,5960929.477729735,841.7091620782467,3030152.983481688,14391837.64002112 
 12/29  16:00:00,-0.9,,-2.1336853682384853,20.962174748636826,33.30194223523905,20.939035701999156,33.349359797611015,20.979199410419714,33.2671022355722,15.6581647238234,46.45711118721344,20.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,857.0330653627998,3085319.0353060793,2620.122317287592,9432440.342235332,1420.9118949000483,5115282.821640174,19592269.11020176 
 12/29  17:00:00,-1.0,,-2.2392809475700215,21.01150280713626,32.64801012963968,20.913303852233707,32.84573062001807,21.07044017401029,32.529985431932005,15.65824037132792,45.68295630041324,20.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,1503.2945935491414,5411860.536776909,5570.395459655176,20053423.654758632,5333.268183827828,19199765.46178018,49627832.94812858 
 12/29  18:00:00,-1.0,,-1.8393520786344137,18.8358022814073,37.40161474656493,19.73278246963217,35.34440683942285,19.448223472338594,35.9884816599272,15.653168071909725,45.69780661751689,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 12/29  19:00:00,-0.9,,-2.2476310841467964,18.161533686009847,39.67424205502981,19.30283653258992,36.939858092881224,18.91224909997537,37.851253282001565,15.64627718255934,46.53762902505373,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 12/29  20:00:00,-1.0,,-2.2392809475700215,17.55706952922975,40.487738194466004,19.02842159920428,36.91486022876566,18.474785865777974,38.216090760777774,15.637692050990097,45.74314647336006,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 12/29  21:00:00,-1.0,,-2.2392809475700215,17.100328372362736,41.6731125967661,18.82940006920291,37.37641787701972,18.109649882955615,39.10149601375779,15.62785776823154,45.771983638378934,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 12/29  22:00:00,-1.1,,-2.038942841003548,16.768858251567202,43.311982674653066,18.667997672992165,38.424010429658196,17.81226435313691,40.54542533112716,15.619502472192686,46.607190517933915,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 12/29  23:00:00,-1.0,,-1.8393520786344137,16.49301007783827,43.311348464568105,18.51248745026142,38.12505909145712,17.53784234133158,40.535437397635825,15.612666415868832,45.81656938456642,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 12/29  24:00:00,-1.0,,-1.8393520786344137,16.139202808211493,44.299879813374076,18.278255852286257,38.68958894001699,17.201756582158048,41.40658935153485,15.606561986842893,45.83449914694228,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 12/30  01:00:00,-1.9,,-2.6940474858943144,15.76388314676441,46.16825644039589,18.00757275220246,40.04095478996471,16.817686161689604,43.168402658595134,15.597749634220428,46.66184823080252,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 12/30  02:00:00,-3.0,,-3.6989690075161215,15.47261226572099,47.03475749079105,17.80128896182671,40.56141259084108,16.493379235306605,44.06444760094781,15.588390434388273,46.68654965773989,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 12/30  03:00:00,-4.1,,-4.710934439880793,15.21387486787077,47.81930608045629,17.614118548072938,41.03993273891866,16.200924838268854,44.889861623307446,15.578251204106072,46.71360186228636,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 12/30  04:00:00,-5.2,,-5.6853143068600245,14.914669253663945,48.74629113162567,17.393529247486924,41.61300582803625,15.877378357656262,45.824747122881675,15.566382090577113,46.74585760811843,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 12/30  05:00:00,-5.0,,-5.360291443748949,14.648842456521677,48.71816150540582,17.203058239829826,41.377484377175996,15.548992782935118,45.97638493955348,15.554226472093166,45.960651165065386,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 12/30  06:00:00,-5.0,,-5.360291443748949,14.38137375147966,49.56801687093615,17.003043185992432,41.9052368099445,15.230108890689122,46.927552423502014,15.543462746998252,45.99238648087868,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 12/30  07:00:00,-4.6,,-5.056266960346249,14.183923206338289,51.07843504641741,16.864609553903616,43.00956403580189,14.97416885573049,48.535712778108014,15.532494833447469,46.82482441695235,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 12/30  08:00:00,-4.0,,-4.380767617574968,14.01198633334456,50.77653502596099,16.74513910127082,42.60318053155458,14.7334846795776,48.45998614212682,15.522489562161965,46.06139699848584,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 12/30  09:00:00,-4.0,,-4.000001203063241,13.804402843285091,51.465848314701546,16.584947184119237,43.03923555703519,14.464422656147608,49.309728031986126,15.512826965457801,46.08995376493444,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 12/30  10:00:00,-2.3,,-2.6605763933475712,13.772772131945768,52.48354989107257,17.504321129793514,41.33033445073404,15.271133359602617,47.64761586180829,15.511297239750848,46.909389579253755,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 12/30  11:00:00,2.5,,1.986008994794735,14.15418003883733,50.33481426966743,18.5235472623555,38.10775877467084,16.303899800577533,43.847426234388884,15.520276543104917,46.08878404883778,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 12/30  12:00:00,2.7,,1.7216014012720973,14.85841731370674,48.103075908978646,19.31830491583784,36.26072097127452,17.260259674808726,41.262515727112856,15.533335794092466,46.056824443313054,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 12/30  13:00:00,2.5,,1.4083734029370867,15.608780174531592,46.563113836341,19.684740601806872,36.00235109771535,17.85500964854706,40.36870584210244,15.547700918894405,46.74134998065327,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 12/30  14:00:00,3.0,,1.264106966487144,16.465315473347346,43.41640679726636,20.052091994028828,34.659534855623626,18.46729385494929,38.25708991855629,15.569204255471565,45.97132428500012,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 12/30  15:00:00,3.0,,1.7400941868637763,17.032080558845085,41.87910732593443,20.15337292024948,34.4423804529292,18.733069294423892,37.62438627451687,15.585203851202397,45.92419031353446,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 12/30  16:00:00,1.6,,0.4873419455950407,17.27761836316468,41.807036247644454,19.938916771493965,35.3897667055027,18.60891160369218,38.44671470966339,15.596555481885222,46.53104824449586,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 12/30  17:00:00,1.0,,0.09221903392303414,16.948918264361474,42.08164206557198,19.420347430354113,36.03078141390576,18.019678599699468,39.33132741531752,15.601192894527102,45.856874671634614,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 12/30  18:00:00,0.8,,0.3229258156859698,16.225442299475,44.05363643057795,18.90388009672401,37.198940615537374,17.27160710769898,41.22179585059019,15.599024274543979,45.84957938790603,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 12/30  19:00:00,0.2,,-0.043137207002593374,15.681109265822224,46.280921699136016,18.585553279634738,38.50336219315514,16.794673996300563,43.10762138266166,15.592675768261259,46.54262273399748,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 12/30  20:00:00,0.1,,0.09999472430280162,15.204269431834902,47.02024995798811,18.331916799934206,38.5478564981006,16.38566581741678,43.59590037086215,15.581780802180392,45.89368332463166,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 12/30  21:00:00,-3.0,,-3.00000035749041,14.658829801712669,48.70287156146853,17.956571953123,39.46840196796995,15.930524502606747,44.8812927006037,15.565402905915327,45.941899834461246,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 12/30  22:00:00,-2.5,,-2.6527335828509395,14.33732958854508,50.427806799534565,17.762710322499323,40.517481949396796,15.61117973851364,46.45516796962064,15.550666924688237,46.63552166799063,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 12/30  23:00:00,-3.0,,-3.00000035749041,13.996762783546696,50.83516790199228,17.555610683320893,40.478180990940885,15.27758054312783,46.799152888359174,15.536947580381387,46.025805655594525,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 12/30  24:00:00,-3.0,,-3.00000035749041,13.660490867903405,51.958264316507,17.31173231830499,41.10670632463812,14.936702317634284,47.83686429656704,15.522431897968023,46.068674998456835,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 12/31  01:00:00,-2.8,,-3.000818012003518,13.480641291154008,53.23825449014531,17.198022962236706,41.929602556895176,14.698160261935492,49.19551268793602,15.509363259520756,46.69332051268266,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 12/31  02:00:00,-3.0,,-3.1987401520330576,13.248633573759745,54.0430254371236,17.03182295289301,42.367785921286256,14.428374251609734,50.05413101068319,15.496454001439586,46.72583600682851,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 12/31  03:00:00,-3.3,,-3.4956253591208717,12.984070248793092,54.978457766538455,16.814131985565144,42.951297951350824,14.128925012238074,51.02766257408514,15.484344459146284,46.75597836566931,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 12/31  04:00:00,-3.5,,-3.6935637224074354,12.732221522401376,55.88549324107262,16.603743507622568,43.52365170014147,13.834992712707363,52.00385739504436,15.473188901667545,46.7832770856888,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 12/31  05:00:00,-3.0,,-3.4016883171139045,12.610442130636045,55.648729767243225,16.518621695165375,43.22791110972079,13.619072058140983,52.098177919219005,15.463855952108865,46.24212076767602,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 12/31  06:00:00,-4.0,,-4.380767617574968,12.34520777332724,56.6181394980447,16.298022097754586,43.832853826056244,13.324807406456852,53.09890059183301,15.45333357789248,46.266218286201244,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 12/31  07:00:00,-4.1,,-4.287442230485566,12.146761713361887,58.04916547850544,16.12342466108424,44.85442300710575,13.056849865657552,54.683439315779616,15.443342317145431,46.850113198001175,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 12/31  08:00:00,-4.0,,-4.380767617574968,11.932074610628359,58.180073927220064,15.94447023170281,44.83343874604433,12.788187619036046,54.99534179470076,15.433895552293636,46.323972861175406,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 12/31  09:00:00,-5.0,,-5.360291443748949,11.70022801895531,59.06861090339274,15.742668647008534,45.40902757882174,12.506951018174673,56.01083483315901,15.42389376116582,46.34657017654043,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 12/31  10:00:00,-4.1,,-4.381544215322436,11.756805262201924,59.56799683026391,16.78863757602693,43.01254377887747,13.43948243043675,53.3548774464645,15.42022212825438,46.924458202424326,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 12/31  11:00:00,1.6,,-0.20822982107901133,12.184002092043345,57.23329078477866,17.92259107439066,39.564885103312335,14.62011513971564,48.84144198444995,15.42917981741334,46.345145531983924,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 12/31  12:00:00,2.1,,0.29889951403811693,12.928635583707177,54.51453534177412,18.74767301406847,37.567482790962,15.638490374421982,45.74480457868813,15.43878012272722,46.323264717410225,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 12/31  13:00:00,2.3,,0.22853718332510867,13.78278226381522,52.11772035420836,19.200904747416647,36.909619723962564,16.392763417872278,44.057870849689714,15.453815852206617,46.778668270366346,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 12/31  14:00:00,2.2,,0.058260272684467325,14.752900974732828,48.4327490564356,19.625033314636404,35.57418242258198,17.150813729030553,41.54798059211575,15.473337768536998,46.234431744917046,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
